image_name,mask_type,wsmse_tag,swhdc_tag,lambda_rate,train_psnr,train_rate_bpp,train_rate_bits,eval_psnr,eval_y_rate_bpp,eval_y_rate_bits,eval_mlp_rate_bpp,eval_mlp_rate_bits,eval_arm_rate_bpp,eval_arm_rate_bits,eval_conv_rate_bpp,eval_conv_rate_bits,eval_border_rate_bpp,eval_border_rate_bits,eval_total_rate_bpp,eval_total_rate_bits,total_steps_1,total_steps_2
othim11,full,0,1,0.01,27.097589294350442,0.07683083415031433,40281.484375,27.070628068256415,0.0772523283958435,40502.46875,0.017055511474609375,8942.0,0.007541656494140625,3954.0,0.008792877197265625,4610.0,0.0,0,0.09430783987045288,49444.46875,1000,1000
othim12,full,0,1,0.01,26.81390110203668,0.09078080952167511,47595.2890625,26.80787378342227,0.091244637966156,47838.46875,0.018758773803710938,9835.0,0.00870513916015625,4564.0,0.009199142456054688,4823.0,0.0,0,0.11000341176986694,57673.46875,1000,1000
othim13,full,0,1,0.01,28.249134509950895,0.09086557477712631,47639.73046875,28.221912691584254,0.0912107601761818,47820.70703125,0.017574310302734375,9214.0,0.0077037811279296875,4039.0,0.009143829345703125,4794.0,0.0,0,0.10878507047891617,57034.70703125,1000,1000
othim14,full,0,1,0.01,28.16006646602772,0.08207770437002182,43032.35546875,28.1336136225373,0.08291775733232498,43472.78515625,0.016733169555664062,8773.0,0.006744384765625,3536.0,0.00914764404296875,4796.0,0.0,0,0.09965092688798904,52245.78515625,1000,1000
othim15,full,0,1,0.01,28.242300905763823,0.08836647868156433,46329.484375,28.22176002925315,0.08854956924915314,46425.4765625,0.01757049560546875,9212.0,0.007831573486328125,4106.0,0.008882522583007812,4657.0,0.0,0,0.10612006485462189,55637.4765625,1000,1000
othim16,full,0,1,0.01,28.738880341748985,0.07514719665050507,39398.7734375,28.685890712620775,0.0754881203174591,39577.515625,0.017393112182617188,9119.0,0.0077342987060546875,4055.0,0.00868988037109375,4556.0,0.0,0,0.0928812325000763,48696.515625,1000,1000
othim17,full,0,1,0.01,28.81245118659088,0.07322859764099121,38392.875,28.77742161788015,0.07385465502738953,38721.109375,0.018980026245117188,9951.0,0.00769805908203125,4036.0,0.010423660278320312,5465.0,0.0,0,0.09283468127250671,48672.109375,1000,1000
othim18,full,0,1,0.01,28.629959579094944,0.07908828556537628,41465.0390625,28.600260700741842,0.07963022589683533,41749.171875,0.01702117919921875,8924.0,0.0076446533203125,4008.0,0.008630752563476562,4525.0,0.0,0,0.09665140509605408,50673.171875,1000,1000
othim19,full,0,1,0.01,25.491308684435506,0.17237991094589233,90376.71875,25.4811884222748,0.17297989130020142,90691.28125,0.017805099487304688,9335.0,0.0077686309814453125,4073.0,0.009174346923828125,4810.0,0.0,0,0.1907849907875061,100026.28125,1000,1000
othim20,full,0,1,0.01,25.370871481970756,0.17132419347763062,89823.21875,25.359652480095264,0.1725480556488037,90464.875,0.016162872314453125,8474.0,0.006549835205078125,3434.0,0.008745193481445312,4585.0,0.0,0,0.18871092796325684,98938.875,1000,1000
othim21,full,0,1,0.01,25.34177014928069,0.16506993770599365,86544.1875,25.334820039762803,0.16612949967384338,87099.703125,0.01868438720703125,9796.0,0.00763702392578125,4004.0,0.01020050048828125,5348.0,0.0,0,0.18481388688087463,96895.703125,1000,1000
othim22,full,0,1,0.01,27.878554501532317,0.11143336445093155,58423.17578125,27.831210937571623,0.11228050291538239,58867.3203125,0.017375946044921875,9110.0,0.007541656494140625,3954.0,0.008975982666015625,4706.0,0.0,0,0.12965644896030426,67977.3203125,1000,1000
